127.0.0.1 - - [21/Nov/2025:12:19:22 +0000] "GET /api/jobs/updated/?hours=24&limit=8 HTTP/1.1" 200 12 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:22 +0000] "GET /api/jobs/recent/?hours=48&limit=5 HTTP/1.1" 200 12 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:22 +0000] "GET /api/scraper-manager/history/?status=running,pending&limit=10 HTTP/1.1" 200 21 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:22 +0000] "GET /api/jobs/recent/?hours=24&limit=8 HTTP/1.1" 200 12 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:22 +0000] "GET /api/jobs/updated/?hours=24&limit=8 HTTP/1.1" 200 12 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:24 +0000] "GET /api/jobs/admin/company-mappings HTTP/1.1" 200 1123 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:24 +0000] "GET /api/jobs/admin/company-mappings HTTP/1.1" 200 1123 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:25 +0000] "GET /api/auth/users/ HTTP/1.1" 500 158631 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:25 +0000] "GET /api/auth/users/ HTTP/1.1" 500 158631 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:25 +0000] "GET /api/scraper-manager/history/?limit=20 HTTP/1.1" 200 3034 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:25 +0000] "GET /api/scraper-manager/stats/ HTTP/1.1" 200 297 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:25 +0000] "GET /api/scraper-manager/history/?limit=20 HTTP/1.1" 200 3034 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:25 +0000] "GET /api/scraper-manager/stats/ HTTP/1.1" 200 297 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:26 +0000] "GET /api/resumes HTTP/1.1" 200 640 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:26 +0000] "GET /api/resumes HTTP/1.1" 200 640 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:26 +0000] "GET /api/jobs/analytics/geographic/ HTTP/1.1" 200 72 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:26 +0000] "GET /api/jobs/analytics/operation-types/ HTTP/1.1" 200 167 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:26 +0000] "GET /api/jobs/analytics/trends/?days=30 HTTP/1.1" 200 97 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:26 +0000] "GET /api/jobs/analytics/geographic/ HTTP/1.1" 200 72 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
127.0.0.1 - - [21/Nov/2025:12:19:26 +0000] "GET /api/jobs/analytics/trends/?days=30 HTTP/1.1" 200 97 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36"
